acc	CpGpos1	CpGpos1_low95CI	CpGpos1_high95CI	CpGpos2	CpGpos2_low95CI	CpGpos2_high95CI	CpGbridge	CpGbridge_low95CI	CpGbridge_high95CI
KY210271	0.2727272727272727	0.3637878787878788	0.749848485	0.077787997	0.13652714835183294	0.2625567479200352	0.1750118029674033	0.15405963385196186	0.3076147986577891
KY210272	0.2727272727272727	0.32665355980860766	0.7524373492823019	0.077787997	0.12396381201695404	0.2683655215522031	0.1750118029674033	0.1611624922392184	0.32212583619198126
KY210273	0.27272727272727276	0.35852054311678405	0.7832976387013976	0.077777892	0.12656117342338732	0.2746426384316569	0.17676438622549617	0.1699583862304737	0.3054538851217507
KY210278	0.2727272727272727	0.3308561917784125	0.7691438082215873	0.070356518	0.1254387265212931	0.2603391361702032	0.16564928939007284	0.16711737980798202	0.3019287416498477
KY210279	0.28571428571428564	0.3568438986361133	0.7850608632686487	0.12005561608437251	0.13774433818418952	0.27433733113655634	0.16767837709932806	0.14970716720970778	0.31069825125644973
KY210280	0.2727272727272727	0.34991123179682243	0.7446342227486318	0.10591943901148508	0.11792438750205188	0.2743683357325697	0.15044305737079622	0.15758110918712565	0.3040817086406529
KY210281	0.2727272727272727	0.3328706044594093	0.7498566682678635	0.10591943901148508	0.1382043556321801	0.27621951644993986	0.15044305737079622	0.15238369754339942	0.30298971151632537
KY210282	0.2727272727272727	0.37657986074864747	0.7379655937968066	0.10591943901148508	0.13240447245706588	0.2726210078287572	0.15044305737079622	0.13926096280950065	0.3000258618512033
KY210286	0.2727272727272727	0.3355138981602825	0.758122465	0.070356518	0.13265900663887997	0.27533373146768403	0.16564928939007284	0.1648223434443018	0.31311096924235127
KY210287	0.27272727272727265	0.3423015243596992	0.7813348392766644	0.070351791	0.11542998271710232	0.2800211173162557	0.16565127389780418	0.1699249332526453	0.3020475229457417
KY210288	0.27272727272727265	0.36240949954843527	0.7703177731788373	0.070351791	0.12693091969812587	0.28134516835096696	0.16565127389780418	0.15767820015782508	0.31627085667669963
KY210289	0.2727272727272727	0.38490714503242357	0.7605474	0.077787997	0.1233767044742618	0.2791861738381021	0.1750118029674033	0.16500653583184757	0.30613035925281173
KY210290	0.2727272727272727	0.38977685003963447	0.7738595135967287	0.077787997	0.11517569575279307	0.28169205070615394	0.1750118029674033	0.16851579509256787	0.3065829699170978
KY210292	0.2727272727272727	0.3547313697918427	0.7625413574808845	0.077787997	0.13564806944687224	0.26473566043705177	0.1750118029674033	0.15059458231830802	0.3171547865793636
KY210293	0.2727272727272727	0.3697674791665891	0.7793234299243197	0.077787997	0.1200617797263877	0.2853411685728506	0.1750118029674033	0.1532820815124624	0.30258568664624863
KY210294	0.2727272727272727	0.33613071484169954	0.7865965578855733	0.1200529037979083	0.11213153537820705	0.26662201567811894	0.15992620562480578	0.1507311413188458	0.30111160572292617
KY210295	0.27272727272727265	0.3397841907700505	0.7938521728663133	0.070351791	0.11880261190910933	0.2826655182282955	0.16565127389780418	0.16984215799123392	0.3078083678762803
KY210296	0.27272727272727265	0.3428656125274675	0.7989525692907146	0.070351791	0.12065843170730818	0.276994964	0.16565127389780418	0.1601030213993782	0.3122588407296364
KY210299	0.2727272727272727	0.3902800870653164	0.7869926402074108	0.077787997	0.12601651007831616	0.26605870468896814	0.1750118029674033	0.16526139535189777	0.30967041455662736
KY210300	0.2727272727272727	0.342943017	0.7779660739930713	0.077787997	0.1260032395651149	0.269982853	0.1750118029674033	0.16677729870691263	0.3074463927663301
KY210303	0.27272727272727276	0.35654114651873775	0.7752770352994436	0.077777892	0.12372865944137092	0.2658911717818385	0.17676438622549617	0.16128654310409415	0.315911032
KY210304	0.2727272727272727	0.3429044061257212	0.7707319575106422	0.12004969927216291	0.12752877172299426	0.2825677745744216	0.16001623032766524	0.15546458409710734	0.3037110092345919
KY210307	0.2727272727272727	0.3451483421774827	0.8003062032770624	0.077787997	0.12716593907434567	0.27664605542648213	0.1750118029674033	0.15963367118590577	0.30872157
KY210311	0.2727272727272727	0.3493182243874794	0.7861363210670663	0.13026250416088023	0.12818292214415733	0.2716338217809575	0.15509172667228088	0.1536430032130751	0.2990135224163431
KY563717	0.27272727272727276	0.3903008921535265	0.7715172896646556	0.10990572817790042	0.11844179628354093	0.2658830789187715	0.1655959765120661	0.1660172684989873	0.31725293052919146
LC029890	0.3181818181818181	0.3630142944992921	0.7451675236825258	0.10405154609293825	0.12657570390193945	0.25609960718165503	0.14955547707855787	0.15038971599299322	0.310174912
MN726804	0.28571428571428575	0.3373955465592964	0.7816520724883227	0.085185274	0.12915925552600338	0.2828231405130286	0.1634133811999826	0.15892666754144172	0.32200334004221054
MN726826	0.2727272727272727	0.36693306139328113	0.7930669386067188	0.085182436	0.1242579650468607	0.28509602701173065	0.1727810708896149	0.16015033973634712	0.3210524194715742
MN726827	0.27272727272727265	0.3708250109332316	0.7446295345213134	0.08516192	0.13483079070086268	0.26466277338176036	0.18223333442871922	0.14619952798496302	0.3177954052846105
MT454631	0.27272727272727265	0.37806392094194585	0.7592088063307809	0.10341151237107718	0.12648676597326503	0.2846560466992633	0.1628372725407967	0.1578502406064215	0.3254780926787556
MT454634	0.2727272727272727	0.342542959	0.7901843133956461	0.10341495989164894	0.12171210184509675	0.26857618905207914	0.16274960748083875	0.16185234854536168	0.3189132470590857
MT454635	0.2727272727272727	0.3691433236545869	0.7544930399817764	0.1034223211750605	0.1262128903801339	0.2664829732518499	0.16265219382735654	0.16412498659043373	0.30177894812693856
MT454636	0.2727272727272727	0.3484153597902119	0.7797664583916063	0.10341495989164894	0.11809924595526151	0.256508046	0.16274960748083875	0.14749221202957385	0.3173168253966399
MT454637	0.27272727272727265	0.3145271015775484	0.815472898	0.10340818698665444	0.12455935303657314	0.2751329191777483	0.16292443686817915	0.15867797238502845	0.3184507069254125
MT454639	0.2727272727272727	0.33778498168984056	0.7813059274010676	0.10341495989164894	0.1351665083415436	0.27180474	0.16274960748083875	0.1708859497575496	0.30571024748468434
MT454641	0.2727272727272727	0.34356108177453565	0.7409843727709193	0.10341852990876099	0.12280268735168177	0.2664395600229492	0.16266143690368784	0.16622583108211575	0.3142414394661553
MT454643	0.23809523809523805	0.3736612619965478	0.7415768332415476	0.10709790793601588	0.12681504579595776	0.27302806719964023	0.12745986028607617	0.16282829477809457	0.30770501448432214
MT454644	0.2727272727272727	0.363546997	0.774634821	0.093760343	0.111430874	0.27530062008044964	0.15854055760734753	0.15790308198964573	0.30598232722192065
MT454645	0.2380952380952381	0.3416709857558078	0.7440432999584783	0.10710458817437962	0.13729137389011514	0.2749775732567247	0.1273893386134107	0.1622304724756499	0.30198040288444716
AF351828	0.3043478260869566	0.36881331808892215	0.759012769	0.099454277	0.135517803	0.2771695438404116	0.1359552907808399	0.16023292520022717	0.29248714599101167
AF351831	0.2608695652173913	0.38784706526559987	0.7434572825604873	0.11642766843126863	0.13396891638863023	0.2790381296339572	0.12816947479056798	0.14544691491204764	0.30415682837892194
AF351832	0.30434782608695654	0.34816242856054735	0.7353158323090183	0.1067282840623819	0.13853648865405674	0.2738333424104703	0.12444702727435338	0.15867015607489815	0.2941559837834117
AF351833	0.26086956521739135	0.32841546409835043	0.7559323619886061	0.074020844	0.12921611049479423	0.2708080475242125	0.12766311238729441	0.1479660824164074	0.30307918606463646
AF351855	0.26086956521739124	0.3465258839742659	0.7891262899387779	0.082477282	0.13048995052165016	0.2820693157694695	0.1455965631858568	0.15120234165017643	0.2837852510200604
AF351861	0.2608695652173913	0.3319886964733122	0.7740982600484273	0.081232895	0.12524744669732246	0.27297121063888485	0.14607557588484274	0.1552863475549338	0.3125924289524942
AF351862	0.26086956521739135	0.33966203162549413	0.7768597075049415	0.082144697	0.13435525587283223	0.2723704069311983	0.1276837808755161	0.1447677720580116	0.28720736543750514
AY039227	0.2608695652173913	0.367922515	0.7868600933123095	0.089865141	0.12845331529043133	0.27883910256647815	0.11873077410006283	0.14743143027582162	0.296017401
AY039228	0.2608695652173913	0.3433909471429736	0.749652531	0.074878671	0.13279363518505843	0.2840716455777545	0.13609351742084175	0.15550911726097963	0.2967115376102225
AY039229	0.2608695652173913	0.33685643710533164	0.770100085	0.094051906	0.12681792288781485	0.2778654285192408	0.12940456878630222	0.13687020006621045	0.30450123534355444
GU644652	0.2608695652173913	0.35150246168481947	0.7606714513586583	0.074361712	0.12340854486907618	0.26843032862226324	0.15387845053164628	0.16055977468467647	0.3002510485116856
GU644654	0.2608695652173913	0.3627283548431555	0.785097732	0.074889967	0.1295679527415798	0.26873997685274864	0.1266538807136904	0.14280903441992693	0.29919089652517344
GU644655	0.2608695652173913	0.3493445068940216	0.7445685365842396	0.074878671	0.11916619401607885	0.26598288283895394	0.13609351742084175	0.14705115846292427	0.30197802990197786
GU644656	0.26086956521739135	0.33635102454562454	0.7679968015413323	0.074872458	0.1372894692276543	0.27099794619426576	0.12660525058598607	0.14634907692586502	0.2952788566928121
GU644657	0.22727272727272727	0.3740061763522905	0.7650847327386182	0.081626788	0.1291459405634353	0.280048255	0.13184012926500194	0.15129974636544835	0.2887857479022379
GU644658	0.22727272727272727	0.354924401	0.7478028720574678	0.074358309	0.12193935783093807	0.2750593431359716	0.11952797299193987	0.14904157128926565	0.29649544456096966
GU644659	0.2608695652173913	0.3409822174259496	0.7459743043131808	0.067559144	0.1277725620939409	0.27066707171383186	0.10043196966333061	0.14052115829481943	0.287874337
GU644660	0.2608695652173913	0.35697238042628954	0.8038971847911015	0.067578212	0.13367493540613606	0.2720041942015387	0.12673034615312712	0.15190529929772306	0.2886127934171203
GU644661	0.26086956521739124	0.3621480563510863	0.771764987	0.074875178	0.12153262473503479	0.28954520499151054	0.136087968	0.15447806511950452	0.29095627395176976
GU644662	0.2608695652173913	0.33946766037458187	0.7631410352775927	0.082179459	0.11982689861365046	0.29034241101669805	0.1317697130125283	0.14870477165685647	0.2989960296078881
GU644663	0.2608695652173913	0.38223410473502545	0.7560267648301919	0.067562356	0.1256981579051872	0.285756469	0.12718292004382684	0.15336034430919998	0.29944316669151705
GU644664	0.2608695652173913	0.33967545690317663	0.782063674	0.074892673	0.14346849173463433	0.2782692737855762	0.13625730041363426	0.1577746984073724	0.30566509267084296
GU644665	0.2608695652173913	0.3686666240158367	0.7626377238102504	0.075422459	0.12568288337574435	0.2882606819159429	0.11945267766342478	0.1391854172189574	0.29582397201351973
GU644666	0.2608695652173913	0.34588410009037635	0.7593332912139719	0.067575736	0.11678872480779749	0.2881916623795731	0.12669519147209124	0.16192051502874283	0.29471827838596976
GU644667	0.2608695652173913	0.3497346493376467	0.7589610028362663	0.082189127	0.1352195624952265	0.27216583308161996	0.136114264	0.14660175989436697	0.3042736566558993
GU644668	0.2608695652173913	0.3651981649202171	0.7921931394276092	0.074874521	0.12439864625331112	0.2750990893227856	0.140502825	0.15045817911546636	0.3077681992015865
GU644669	0.2608695652173913	0.359564124	0.75956631	0.067576211	0.13400861628079808	0.26812424878330826	0.11947418987938334	0.14463632753968825	0.29839034331557174
GU644670	0.3043478260869565	0.36343516362908296	0.7400430972404821	0.07487965	0.13765138689278422	0.27694112359197653	0.14058094518577297	0.15357184645258992	0.3037506632180965
GU644671	0.2608695652173913	0.34741550882709304	0.7204105781294293	0.062994497	0.12700202657085446	0.27414225138715875	0.13605630446028613	0.15325904897137435	0.2992204810772141
GU644676	0.2608695652173913	0.38429666821398967	0.7800511578729672	0.094054803	0.12339292187992355	0.28072999191862197	0.12943134635174328	0.15133349310151967	0.2935786934850479
GU644677	0.26086956521739135	0.3558435512084873	0.7580694922697743	0.094046672	0.1305300163334055	0.27093852307374855	0.12941213797869539	0.1627495550400393	0.2911476861888503
GU644684	0.2608695652173913	0.31592218851117937	0.753643029	0.074890863	0.12269055923541158	0.2717889765477627	0.1370570843247266	0.1552440866057453	0.28848901767872387
GU644689	0.2608695652173913	0.3372031752279859	0.7514924769459272	0.074890863	0.1278373235473956	0.2766373602539808	0.13485187486172995	0.14979490646408733	0.29911546564052155
GU644690	0.2608695652173913	0.3544525831479315	0.7377213298955472	0.074889073	0.12243449851940745	0.27219583281192733	0.13484895022649432	0.14491098623362644	0.2985325493903287
GU644695	0.2608695652173913	0.3447461536958147	0.747427759	0.074889073	0.13162987309441754	0.26227056335211274	0.14420584934459582	0.1602268464770395	0.28915524669080167
JQ685925	0.2608695652173913	0.30402989615866766	0.8116222777543758	0.074890863	0.12706178512877436	0.2730119282762428	0.13485187486172995	0.1466669072085915	0.296675707
AF351845	0.28	0.37909181366474815	0.779308186	0.061381542	0.12662936205119066	0.2816234155643905	0.094141761	0.14657470605914355	0.31001186792112323
AF351846	0.28	0.407126361	0.7640736390121027	0.072856918	0.1227899841351503	0.2847207211884262	0.1020693486403739	0.16000267645516264	0.30849466204769294
AF351858	0.28	0.3894826018139842	0.7673173981860165	0.072036718	0.14917711741068457	0.26352126162481215	0.1032574031321839	0.16713539592922128	0.3063049020849084
AF394883	0.32	0.3729956048523148	0.7750043951476857	0.065764863	0.1344615317827667	0.2646617896161669	0.10386371068801926	0.14693958509991695	0.31340035129307053
AF394884	0.28	0.39584907658936097	0.724150923	0.065755044	0.1225688335885704	0.28546628600378204	0.10829028792680999	0.16233884460606574	0.3123443925923622
GU644712	0.2800000000000001	0.3736002775979218	0.7999997224020784	0.079999407	0.13204078261267643	0.2646583208289886	0.10385771055583248	0.1541014880346434	0.30742260938227906
GU644713	0.28	0.3713908638707344	0.7534091361292663	0.079107229	0.12424948149958469	0.26940190966489613	0.11357517410610962	0.14793547345772795	0.31094211650936243
GU644714	0.28	0.37400916516320376	0.7507908348367962	0.065768078	0.1250133560462692	0.2743800979528843	0.11827387623740522	0.15873632382065692	0.3018013454041406
GU644715	0.2800000000000001	0.39207960745636916	0.7407203925436313	0.072875617	0.12834661438386574	0.2704530377964824	0.10379311877280213	0.15233164397664117	0.315579226
GU644716	0.2800000000000001	0.38055955952890763	0.7922404404710924	0.072876274	0.11950483050982647	0.2860821849501513	0.1124627506138329	0.16438851398705873	0.3049642605433852
GU644717	0.28	0.3784976701279341	0.7647023298720663	0.072873172	0.1242779910016655	0.2688861473615153	0.1037346473400843	0.1601726457620672	0.30600218233608967
GU644718	0.2800000000000001	0.3700656383032478	0.7747343616967531	0.072875617	0.13950296823748848	0.2793854889603431	0.11281588992234591	0.1488147056767371	0.3102319095787892
GU644719	0.2800000000000001	0.3940106034562574	0.7603893965437429	0.072880293	0.12123205547373678	0.2632150218841283	0.12330779379741723	0.1623269586481344	0.3113413397586515
GU644720	0.28	0.38034210737259877	0.7700578926274015	0.072882062	0.13547787387100735	0.2825233988496121	0.11811633897515107	0.16759495276577427	0.30487405198604167
GU644721	0.28	0.36257606711180834	0.7326239328881923	0.072892564	0.12665517578084712	0.28201544873292317	0.10387017055469927	0.15806381	0.3075668691872748
JQ685947	0.28	0.3850519896320892	0.7789480103679114	0.072873172	0.1385285269755494	0.2804359993945596	0.099225763	0.1591157503333714	0.30858744529957427
AY854505	0.34782608695652173	0.31049653114317577	0.7929817297263901	0.070175375	0.11784828939624381	0.25990761173519217	0.1528417065496721	0.15338325471451889	0.3114988937743943
AY854525	0.34782608695652173	0.3605587948434362	0.7611803355913463	0.065672176	0.12186007257844457	0.2661369857709297	0.15151987912172818	0.16074945778547195	0.31051265367000647
AY854531	0.33333333333333337	0.35509458655998505	0.7732387467733481	0.070214653	0.10537316102770275	0.27901687485515947	0.12461557994947751	0.164358474	0.31128143658314106
AY854544	0.375	0.3930646441485418	0.7511020225181252	0.073173258	0.12214383726960105	0.2670891415883347	0.14262296013500766	0.15907283490142393	0.3153826203980956
AY854546	0.375	0.3646729017782169	0.7561604315551171	0.073183434	0.12942133300006922	0.27257968762454643	0.12649610062582972	0.15711032827674853	0.2949078533552026
AY854558	0.3333333333333333	0.3659635345579717	0.7648697987753619	0.10177918631376344	0.12115252778936327	0.2747662342654756	0.11774874708029225	0.16605844642684076	0.3160281841932504
AY854567	0.36363636363636365	0.39187572542863797	0.7717606382077253	0.10748921933921396	0.12769651073476113	0.2808341708323443	0.11490022027430151	0.1653907758543836	0.3112916662079764
AY854573	0.36363636363636365	0.3566424385225735	0.7660848342046991	0.092593998	0.11967234038193904	0.2769036290889437	0.1148321859060465	0.15573662343239067	0.3011259748073529
AY854576	0.391304348	0.33765760721335414	0.7814728275692546	0.070328818	0.11996275883490541	0.2684233021662165	0.12050433364284974	0.1622880510575426	0.30107187257943424
EU345002	0.3478260869565217	0.35712036852262036	0.77766224	0.0811954	0.12176153137313449	0.2654722430777805	0.12735688841634202	0.1473234729108408	0.312057032
EU345003	0.3181818181818182	0.40714269242475776	0.7555845803025146	0.1092489855444086	0.13000874826724795	0.2636600385516084	0.1082345018946373	0.16564779946223263	0.30213464146517544
EU345004	0.34782608695652173	0.38700117355892305	0.7677814351367304	0.073119303	0.12633659586714563	0.27097898134135867	0.13050985351789873	0.15221411288635028	0.309459053
JQ685938	0.30434782608695654	0.37903855327999103	0.7896570988939225	0.099563187	0.1256810895026005	0.2656975610548761	0.13789116601259488	0.15566909968164983	0.3009438316722424
JQ685968	0.30434782608695654	0.3412695296720847	0.7735130790235678	0.099553875	0.12248538206425771	0.26479818463761906	0.14763351748993436	0.15450015830878283	0.2916892978205962
MW055084	0.3478260869565217	0.36307598419592957	0.7847501027605922	0.08980456	0.12362075864832645	0.28024894523641375	0.12944359561704671	0.15171332780557784	0.30462948339683793
MW055085	0.34782608695652173	0.3495847450374405	0.7947630810495161	0.089125421	0.11473994866545414	0.2801977958943278	0.12951677395561287	0.1611590156214917	0.3011211601341475
MW055086	0.29166666666666663	0.3638329326688483	0.7595004006644852	0.10698725234407853	0.12842852471504163	0.26356597623045847	0.1264468272429575	0.1470518821149981	0.30432470134305184
MW055087	0.3043478260869566	0.34859829014403115	0.7957495359429254	0.10572816867564545	0.12375361050612166	0.2655965451617933	0.12299119179625456	0.14289768125689023	0.29750190735966303
AF351849	0.20833333333333337	0.36485717107940874	0.7584761622539246	0.087264237	0.13815235932488729	0.273998221	0.093917899	0.1437978990045257	0.2954863723285508
AF394876	0.20833333333333334	0.35320813388369876	0.7426251994496345	0.080145964	0.12571148318468145	0.25092296880181114	0.11437463511342812	0.15113911132129837	0.30852245673760426
GU644760	0.21739130434782608	0.36312777247661665	0.7299157057842534	0.080136843	0.1244446294066758	0.261214365	0.094368571	0.1544791031884606	0.29442644979942406
GU644761	0.20833333333333334	0.37548420688532447	0.7570157931146756	0.087252913	0.12224805643838264	0.25982350852061076	0.094777895	0.1586104477656432	0.2850512576292129
GU644762	0.20833333333333337	0.3946266471572656	0.721206686	0.075804293	0.12685674440875572	0.2633266224273463	0.10105061860191569	0.1514524080990908	0.2982333744791704
GU644763	0.21739130434782608	0.35692170358512826	0.7891652529366113	0.080125138	0.10992114433611265	0.2828116077480181	0.094374002	0.1375122159107809	0.29542519887056296
GU644764	0.20833333333333334	0.3667132192303826	0.7582867807696172	0.075862943	0.11580967477866785	0.26793673686192765	0.10633676953843502	0.1393115890033323	0.2969744374035738
GU644765	0.20833333333333337	0.3746459787826033	0.7070206878840639	0.087259626	0.12131548586574664	0.27491351040004774	0.08985125	0.15625765653969947	0.2767715289381316
GU644766	0.20833333333333334	0.3686662961346977	0.7671670371986351	0.080118984	0.13034551291097432	0.2598563025922459	0.089876455	0.1427676130897524	0.29430928741572354
GU644767	0.2173913043478261	0.3536856446066199	0.7767491380020761	0.086312897	0.11735648843905558	0.2560285966829524	0.094376414	0.15236844553124745	0.2896237333731603
GU644768	0.20833333333333337	0.36794931522547086	0.7737173514411959	0.08726562	0.12824838880521489	0.2541494994909597	0.089859574	0.1546837476550011	0.2827413443672222
GU644769	0.25	0.3446707100116056	0.7461626233217282	0.08014066	0.11203361410208841	0.27026248991990814	0.075020687	0.1405730274353364	0.2737355843862067
GU644770	0.20833333333333337	0.3702211032393841	0.7589455634272821	0.098715894	0.11576548920900896	0.275122395	0.094358219	0.15036436103312378	0.3005011303866131
GU644771	0.20833333333333334	0.3383926876448846	0.7524406456884485	0.087262221	0.12477595962742041	0.2589573327064675	0.094371582	0.1336482965278701	0.3043224453551998
GU644772	0.20833333333333331	0.3614870069892676	0.7326796596773993	0.098722342	0.12590807092902273	0.2651966163482506	0.089850752	0.149270764	0.3054200592710221
GU644773	0.2173913043478261	0.35793675100962397	0.7516284663816802	0.087299555	0.12340445815484452	0.2720106512561293	0.094376414	0.15567993799165156	0.28861164159960806
GU644774	0.20833333333333337	0.3294985124562762	0.7605014875437242	0.08726562	0.13155265084327653	0.2675267691167129	0.082570149	0.14274417560307984	0.29444101045234194
GU644775	0.20833333333333337	0.34510081998037223	0.764065847	0.081059104	0.1278072375304024	0.2607648890572139	0.10835343882959304	0.14570212816905503	0.2965173740317978
GU644776	0.20833333333333334	0.32512166095106376	0.7690450057156032	0.087263393	0.12506026545403115	0.26745887530783186	0.089859672	0.14166785096436518	0.28942898089681296
GU644777	0.20833333333333334	0.3798888888888889	0.7501111111111112	0.094420955	0.12065958046290846	0.25771030228821584	0.094347359	0.1445596129900173	0.3023031330178205
GU644778	0.20833333333333334	0.36096516731303596	0.754868166	0.087267818	0.1284268369328352	0.2782120581255865	0.094347359	0.14995098527266165	0.2936810862789301
GU644779	0.20833333333333337	0.3261364711601825	0.7521968621731508	0.08726562	0.12266181415633765	0.27412845796578084	0.084833597	0.14164480180716907	0.2867538633065324
GU644780	0.20833333333333334	0.34461108180072797	0.7753889181992724	0.094402971	0.12786783304356464	0.2602454862577555	0.094352806	0.1621494332424593	0.28438539209965624
GU644781	0.20833333333333331	0.3582383839244337	0.7850949494088995	0.09758541	0.11778900210300654	0.27391887991535535	0.094349756	0.13805941140645173	0.28817066763714716
GU644782	0.20833333333333334	0.3908637245247387	0.7633029421419281	0.087262221	0.1308580240900296	0.270872311	0.094796945	0.13670074585487174	0.2909018312900671
GU644783	0.20833333333333334	0.36574426289081796	0.74258907	0.087262221	0.12620881198939185	0.26127308523739756	0.094796945	0.15330167482384247	0.2944416731709666
GU644784	0.20833333333333337	0.3672215157781593	0.7486118175551739	0.086266922	0.12600043042257525	0.25412631873621366	0.095697295	0.14498261662672926	0.2802534939133826
GU644785	0.20833333333333337	0.32504249591665857	0.7416241707500081	0.087286133	0.12101313172539759	0.2728884705652063	0.094349815	0.15227115794952323	0.287138647
GU644786	0.20833333333333334	0.3762872530065272	0.7412127469934727	0.094394336	0.12424564727684628	0.27812367371843144	0.094762097	0.14874249740340365	0.2941480640148517
GU644787	0.21739130434782608	0.34619312	0.7659807933392022	0.079551416	0.12648731272600888	0.2665454694271431	0.084848101	0.14307145424602308	0.2895570520524385
GU644788	0.21739130434782608	0.3497346493376469	0.7589610028362666	0.087280995	0.13269032604854242	0.2687222850749492	0.094799593	0.14635066792956367	0.29307632739189604
JQ685905	0.20833333333333334	0.3473959728262348	0.7626040271737653	0.087277236	0.1275331642461372	0.2661700760882213	0.094366122	0.14215959850518506	0.29750340154713933
gannoruwa_outgroup	0.2727272727272727	0.3516097356149689	0.7656629916577585	0.12942433216733004	0.13712197597849943	0.2783338220202376	0.09501401	0.14466713961381739	0.30131750072011887