acc	CpGpos1	CpGpos2	CpGbridge
DQ666289	0.5252861795956609	0.5313178845968857	0.5281032828356256
DQ666290	0.5251165877047305	0.5199911716815955	0.529384355524492
DQ866105	0.5269226374740691	0.523425362011729	0.5712073882263599
DQ866106	0.5262204315128192	0.5454817928904407	0.5151995770552473
DQ866108	0.5275393345455875	0.5472221021560592	0.5268328020863519
DQ866109	0.5270838723627039	0.54582029456154	0.5290931329722174
DQ866110	0.5304155017834764	0.4884286756388738	0.5946934659412578
DQ866112	0.5292526478610793	0.5432490717712053	0.4923171661486131
DQ866116	0.5298531443812463	0.4869203231383351	0.5780987177007895
DQ866119	0.527512258724212	0.542571648407801	0.5584309848506875
EU086182	0.5272973269462831	0.48826246635228004	0.5861848233949762
EU086183	0.5270838723627039	0.48544484305340874	0.5706909798208196
EU159386	0.5272973269462831	0.48826246635228004	0.5861848233949762
EU828653	0.530837269835149	0.5301408242435104	0.6038709374139868
FJ561726	0.5276338900475673	0.5185452371227403	0.6014388279375522
FJ561727	0.47212003628300747	0.5561807162136109	0.6043483185829001
FJ561728	0.5249364223714701	0.5153787399915718	0.667972856509556
FJ866829	0.5220010837153486	0.5459485373723315	0.6579110048693935
FJ866830	0.4706208425720621	0.5462690099072379	0.6629684545071204
FJ866831	0.524977174905439	0.5152774563546937	0.6021382937462243
GQ472468	0.5056254300787523	0.542858243151951	0.5260504201680675
GQ472470	0.524465645309369	0.5156501299038909	0.5254237288135593
GQ472473	0.5284065284430954	0.509398222984745	0.5309468147282294
GQ472477	0.5503603973058825	0.5438528727568773	0.5312390414962013
GU358653	0.5257702755705341	0.48818767155772125	0.6025807003121578
HM486355	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486356	0.5345608792056301	0.6851809111900432	0.5317115132718933
HM486357	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486358	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486359	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486361	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486362	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486364	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486365	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486366	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486367	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486368	0.5288455873689172	0.5442966975479168	0.5158015536723164
HM486369	0.5326106898273592	0.6807664007026127	0.5282617734239022
HM486370	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486371	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486372	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486373	0.533423013185866	0.6808302436636771	0.5301379546171443
HM486374	0.5337416156713999	0.6791054505646477	0.5298231239345716
HM486375	0.5337416156713999	0.6791054505646477	0.5298231239345716
HM486379	0.532847447389135	0.6787687963649368	0.5301051788296708
HM486380	0.532847447389135	0.6787687963649368	0.5301051788296708
HM486381	0.5035992547425475	0.5124196266528389	0.5938446168352897
JF819605	0.5292049430222091	0.6683564533541488	0.5363409567938713
JF819615	0.5326106898273592	0.6748466928704162	0.5282617734239022
JF819622	0.533423013185866	0.6808302436636771	0.5301379546171443
JN974823	0.5271369777228092	0.5218681665264927	0.5153806078046287
JN974824	0.5293817046914323	0.485631854295787	0.633430094619999
JN974828	0.526531177458794	0.544140205547443	0.5290640107169898
JN974829	0.526531177458794	0.5062219274240194	0.5290640107169898
JN974838	0.5288205229492765	0.5220309994071152	0.6056633968682329
JN974842	0.5267097805488498	0.524992761604165	0.5161858001956513
JN974845	0.5276981594649649	0.523467063309447	0.5154128439606589
JN974854	0.533423013185866	0.6808302436636771	0.5301379546171443
JN974870	0.4790339738931639	0.6790312786707471	0.5346592529585075
JN974871	0.533518601851754	0.6869571648322981	0.5710970123505061
JN974872	0.5325296454123587	0.6804945052128484	0.5304199060377522
JN974873	0.6345456737493347	0.6839167901394371	0.5291699002077005
JQ970480	0.5271369777228092	0.5218681665264927	0.5153806078046287
KT221107	0.5293560676285057	0.5284857518819783	0.5562412576629564
KT894558	0.5259041889761047	0.5381298988023187	0.5113985825320446
KT894572	0.5266117787989475	0.5472679894775997	0.5669348415753211
KT894573	0.5327116625004698	0.5092199219576218	0.501054971223499
KT894577	0.5285734431037314	0.6037683977732328	0.4927600082239259
KT894578	0.5278055471550438	0.6037100404740826	0.49107247394918646
KX148264	0.5257702755705341	0.48818767155772125	0.6207884628692354
KY451767	0.5261134676564156	0.5516211117417059	0.5131392682765903
MG201879	0.5268419234047685	0.5755573531016165	0.5286854213990334
MG201880	0.5284065284430954	0.509398222984745	0.5309468147282294
MG201884	0.526531177458794	0.544140205547443	0.489661599394257
MG201919	0.5252194734573911	0.5424210105670814	0.5272231251451128
MG201921	0.527636567266614	0.44879444731388274	0.5617407472822824
FJ598135	0.5353330270815544	0.4846322744360205	0.5688676690844484
FJ712195	0.5277304432009972	0.3603617205481767	0.6067389739850827
FJ712196	0.5325738453342892	0.4096591460057493	0.5752565443824696
GU647092	0.5341001308471025	0.48777598459087423	0.5619860506732457
KF726852	0.5259784825548839	0.440783055501777	0.5726123800972539
KP319184	0.5259784825548839	0.440783055501777	0.5726123800972539
KP319185	0.5319287544294774	0.48618650580513806	0.5580623365424955
KP319186	0.5298306500851572	0.47850960522542385	0.5796669726739122
KP319187	0.5320075276686631	0.4502663326987546	0.5633245814613171
KP319188	0.5290422486026458	0.47846577113553695	0.5776469913267698
KP319189	0.5320075276686631	0.4502663326987546	0.5633245814613171
KP319190	0.5349119764469616	0.4878226239161401	0.5639646977274251
KP319191	0.5346688246707664	0.48928520568492156	0.5619935641454473
KP319192	0.5341001308471025	0.48777598459087423	0.5619860506732457
KP319193	0.5320911295237354	0.44652281942780586	0.5609130928957725
KP319194	0.5269557389420744	0.443359872831595	0.5717822573464053
KP319195	0.5261881254494705	0.4433209460432691	0.5745679169933808
KP319196	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319197	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319198	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319199	0.5076696629642352	0.47830380282390356	0.5586022601882733
KP319200	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319201	0.5084329244352515	0.4783507751548691	0.5207277887038546
KP319202	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319203	0.5291818180706254	0.4449684708439173	0.5396096538533887
KP319204	0.530278036640709	0.44388258537691705	0.555097406194116
KP319205	0.5302579633335137	0.4996335335721614	0.5611204393648748
KP319206	0.5323112224962946	0.44531950553887345	0.5242129032888316
KP319207	0.5317413140052714	0.4816150762428677	0.5242061185290268
KP319208	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319209	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319210	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319211	0.530504068175744	0.4464356695525926	0.5800882041827315
KP319212	0.530278036640709	0.44388258537691705	0.555097406194116
KP319213	0.530504068175744	0.4464356695525926	0.5800882041827315
AB519642	0.4488801706198881	0.43065095043790297	0.5206025246432388
AF070449	0.4461580575401714	0.5239854244591555	0.4393270256644742
AF351847	0.47006863761900874	0.5180234894380866	0.5994648070555356
AF351852	0.4496130765242523	0.5572495720734983	0.45072499157484663
AY854587	0.3570735004409861	0.48710706878678445	0.6147015888267345
AY854592	0.38763723807573613	0.5629085270471907	0.386305492919717
AY854594	0.38678387071330284	0.5067774760036067	0.40447849838913
AY877433	0.4213940036633568	0.55343209501929	0.4882451731218525
AY877434	0.44838789296983883	0.5241253759428252	0.44410616997902425
AY877435	0.44613277683578983	0.46504595302341306	0.4330941000527828
GU592648	0.4490638088199062	0.37395981227332714	0.48479231493759156
KF656696	0.3888758819829869	0.4024689324882495	0.38844792756135643
KF656697	0.3888758819829869	0.4024689324882495	0.38844792756135643
KF864234	0.4440031139950437	0.554378589093056	0.435162003149676
KF864322	0.5176905804820081	0.5557971085274752	0.4553460854552982
KF864397	0.46889883740956706	0.5676544483262776	0.37024232529850515
KM594040	0.4499192212266834	0.5697381054015934	0.5397567238991584
KM594041	0.5203286634500667	0.35268795891718185	0.3691219309196837
KM594042	0.4472224033737664	0.5678333749154183	0.5007687873234151
KP202393	0.4644523962096166	0.4659780907889071	0.433705546962055
KT023101	0.5429091382655038	0.35251709130211784	0.44632837153612764
KU523255	0.5429091382655038	0.35251709130211784	0.44632837153612764
MN968374	0.38229610841816153	0.4720814967839551	0.47418628424122417
MN968375	0.3817113396094015	0.47205112687012585	0.4723394102101375
MN968376	0.3817113396094015	0.47205112687012585	0.4723394102101375
MN968377	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968378	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968379	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968380	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968381	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968382	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968383	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968384	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968385	0.38252482520605374	0.47080550528075815	0.4737469820822308
MN968386	0.38193924534485435	0.4707754516219196	0.4719016174561624
MN968387	0.3817113396094015	0.47205112687012585	0.4723394102101375
MT891038	0.4710701289656988	0.5387392324626599	0.45354736866363
MW249020	0.4457288750060693	0.5223103830714393	0.46340007642829956
MW249021	0.4710701289656988	0.5387392324626599	0.45354736866363
AB284509	0.4792854227639902	0.47356097087543136	0.6737326260245057
AB284510	0.4792854227639902	0.47356097087543136	0.6737326260245057
AB284511	0.479801818139082	0.47498252300133154	0.639340316358188
AB284512	0.48023551674592063	0.5089649131133306	0.6783993474762102
AB284513	0.4013575391600584	0.47412615798243696	0.675495982402121
AB284514	0.48023551674592063	0.5089649131133306	0.6783993474762102
AB285215	0.4792854227639902	0.47356097087543136	0.6737326260245057
EU853582	0.4603506296973425	0.4240176705564714	0.6125064223812228
EU853584	0.4806253691071056	0.46872872263640697	0.7558037344227846
EU853585	0.4806253691071056	0.46872872263640697	0.7558037344227846
EU853586	0.4811374333839032	0.4092644101090569	0.7558950351647532
EU853587	0.486207472045395	0.4683812342567892	0.6903711452357232
EU853588	0.486207472045395	0.4683812342567892	0.6903711452357232
EU853589	0.486207472045395	0.4683812342567892	0.6903711452357232
EU853590	0.5099097073920048	0.469790153533858	0.6904643912128644
HM179504	0.49029573530682186	0.5309293318545654	0.6496141741307565
HM179505	0.48302938357787234	0.5260911652423194	0.7000119058453491
HM179506	0.4209334598376164	0.4837248734216159	0.6234112988146884
KF155002	0.501885667292744	0.4238408084508974	0.6927574754976276
KR534217	0.4016114424908653	0.391840741032796	0.7326611431945123
KR534218	0.40289998145725114	0.39224783948504105	0.7045481380629838
KR534219	0.4881852998845541	0.49699510062477753	0.6631282991267093
KR534220	0.40289998145725114	0.39224783948504105	0.7045481380629838
KR534228	0.48682780231258355	0.5329532839671256	0.6633522059505258
KR534229	0.4806164136603535	0.3903313401053041	0.7328199298851134
KR534230	0.4832954185504075	0.5640685958436421	0.6913890130060832
KR534231	0.48682780231258355	0.5329532839671256	0.6633522059505258
KR534233	0.4829621578346437	0.3910870437773043	0.7044563414517854
KR534238	0.4876091911066906	0.5330499329543439	0.6466081395791167
KR534244	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR534247	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR534249	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR534250	0.4799590653249189	0.39057252186185726	0.7429594070836363
KR534251	0.48765461508860014	0.5333852478614315	0.6630337681255379
KR534252	0.4055668990306645	0.5965885651124846	0.6744944684496574
KR534253	0.48267297642459234	0.3544807179966213	0.7048286873952624
KR906734	0.4881852998845541	0.49699510062477753	0.6631282991267093
KR906735	0.479801818139082	0.4608529127835956	0.7018864497642727
KR906736	0.48031821351417386	0.462224719074733	0.7019779297220226
KR906739	0.4856193723227555	0.47471376814353167	0.7345550291958044
KR906741	0.48335594146800553	0.391670021693927	0.7101208277351052
KR906742	0.4782742007375841	0.4234939584925224	0.693037079361661
KR906743	0.48682780231258355	0.5329532839671256	0.6633522059505258
KR906744	0.4863851712421636	0.4747828549884697	0.6966358344014512
KR906745	0.48135100426435734	0.35308830281446085	0.7050174396507006
KR906746	0.4859562954030763	0.5729735556474748	0.6220789042958736
KR906747	0.48468193755262684	0.5711674735342114	0.6386549295869596
KR906748	0.5701630995143414	0.40189145359889683	0.6843319395718093
KR906749	0.48416725189574766	0.4294347437973637	0.7098384344519757
KR906750	0.4782742007375841	0.4234939584925224	0.693037079361661
KR906751	0.5075183944441896	0.5728203750688615	0.6364953426142818
KR906752	0.5701630995143414	0.40189145359889683	0.6843319395718093
KR906754	0.4782742007375841	0.4234939584925224	0.693037079361661
KR906755	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR906756	0.4798869780781321	0.39027585724965896	0.7000763297010503
KR906757	0.5075183944441896	0.47768801021714574	0.6364953426142818
KR906759	0.48707730517010783	0.5314598389115242	0.6656739695030601
KR906760	0.4829621578346437	0.3910870437773043	0.7044563414517854
KR906762	0.47878806805760993	0.42475091228972817	0.7089970166054047
KR906763	0.48010183657883604	0.4635463397347677	0.7054796695954291
KR906765	0.4792854227639902	0.4594881472348615	0.7017950524084868
KR906766	0.47958725949731845	0.46216756926794644	0.6995094317417045
KR906767	0.48135100426435734	0.3903887742394877	0.6651764502514071
KR906768	0.4782742007375841	0.4234939584925224	0.693037079361661
KR906770	0.4855759399853152	0.601740532178757	0.6988651659102947
KR906771	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR906772	0.4829621578346437	0.3910870437773043	0.7044563414517854
KR906773	0.4819337309890384	0.3544237056345659	0.7207479976546061
KR906774	0.48765461508860014	0.5333852478614315	0.6630337681255379
KR906776	0.4855759399853152	0.601740532178757	0.6988651659102947
KR906780	0.4819337309890384	0.3544237056345659	0.7023501103306624
KR906782	0.48141844414602913	0.3906803857549364	0.7419593745763431
KR906784	0.48504908684853765	0.637240228704613	0.6987714871476647
KR906789	0.4855759399853152	0.601740532178757	0.6988651659102947
KR906790	0.4835862585308261	0.6519716902229792	0.6694058673424461
KR906792	0.47851995565410194	0.39047245336434694	0.7378111450467191
KT336432	0.4819337309890384	0.5225932427270389	0.6900555093916955
KT336433	0.4829001903896328	0.48803976541058336	0.6256108973098138
KT336434	0.47861457297958565	0.562671043816786	0.724049209261657
KT336435	0.488178611676414	0.5054294756156685	0.6845358028953858
KT336436	0.4857941767853314	0.5236788950439286	0.7273635980009631
KT336437	0.48683862239345904	0.4991793703069764	0.6757101439652806
KX148203	0.48428840361177605	0.5837330825902397	0.6642815076560659
KX148204	0.48773164496018584	0.5145194947116447	0.5530091554625499
KX148205	0.4603506296973425	0.4240176705564714	0.6125064223812228
KX148206	0.4855133579828801	0.4890001052871276	0.6997789435809437
KX148208	0.5609355120477358	0.5250225778361619	0.6449649195223975
KY210222	0.4016114424908653	0.391840741032796	0.7326611431945123
KY210223	0.48765461508860014	0.5333852478614315	0.6630337681255379
KY210224	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210226	0.4799590653249189	0.39057252186185726	0.7429594070836363
KY210227	0.4855759399853152	0.601740532178757	0.6988651659102947
KY210229	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210231	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210232	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210234	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210235	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210238	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210239	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210243	0.48090315730301986	0.38952582247574535	0.741868017334778
KY210244	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210245	0.4835862585308261	0.6519716902229792	0.6694058673424461
KY210247	0.48090315730301986	0.44972264664302447	0.741868017334778
KY210248	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210249	0.4806861944217528	0.3906254761044535	0.757692435837368
KY210250	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210251	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210252	0.4835862585308261	0.6519716902229792	0.6694058673424461
KY210253	0.48901431163071957	0.5683316486268262	0.662809828654178
KY210254	0.48901431163071957	0.5683316486268262	0.662809828654178
KY210255	0.48901431163071957	0.5683316486268262	0.662809828654178
KY210256	0.48901431163071957	0.5683316486268262	0.662809828654178
KY210257	0.4855759399853152	0.601740532178757	0.6988651659102947
KY210258	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210260	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210263	0.48434202550503236	0.6520870098453084	0.6718014140700913
KY210264	0.48581836878375967	0.562729019358124	0.6604476415238725
KY210265	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210266	0.48901431163071957	0.5683316486268262	0.662809828654178
KY210267	0.4798869780781321	0.39027585724965896	0.7000763297010503
KY210269	0.4855759399853152	0.601740532178757	0.6988651659102947
KY210270	0.4855759399853152	0.601740532178757	0.6988651659102947
KY210271	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210272	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210273	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210278	0.4819337309890384	0.3544237056345659	0.7023501103306624
KY210279	0.5081466624127537	0.5999397572795863	0.7333640908431057
KY210280	0.48765461508860014	0.5333852478614315	0.6630337681255379
KY210281	0.48765461508860014	0.5333852478614315	0.6630337681255379
KY210282	0.48765461508860014	0.5333852478614315	0.6630337681255379
KY210286	0.4819337309890384	0.3544237056345659	0.7023501103306624
KY210287	0.4824490178320477	0.3554726125994882	0.7024416332313668
KY210288	0.4824490178320477	0.3554726125994882	0.7024416332313668
KY210289	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210290	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210292	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210293	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210294	0.4855759399853152	0.601740532178757	0.6988651659102947
KY210295	0.4824490178320477	0.3554726125994882	0.7024416332313668
KY210296	0.4824490178320477	0.3554726125994882	0.7024416332313668
KY210299	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210300	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210303	0.4792370033298052	0.39052151640454097	0.7403764140962301
KY210304	0.48481029729733643	0.6016530779234113	0.6963552980447543
KY210307	0.48141844414602913	0.3906803857549364	0.7419593745763431
KY210311	0.48434202550503236	0.6520870098453084	0.6718014140700913
KY563717	0.47712224076317616	0.5572896225131045	0.6831480763208561
LC029890	0.5610154220715173	0.5295997976761064	0.631249114658491
MN726804	0.501587499869877	0.42475091228972817	0.6931575458613879
MN726826	0.4793019353776357	0.426014261792378	0.7329787991704273
MN726827	0.4777814320117972	0.4256116435760428	0.770250053370187
MT454631	0.4811996732407515	0.5225250397558223	0.6876373564340216
MT454634	0.4819337309890384	0.5225932427270389	0.6900555093916955
MT454635	0.4821558687800177	0.5211104466674322	0.692369433442348
MT454636	0.4819337309890384	0.5225932427270389	0.6900555093916955
MT454637	0.4804707487634316	0.5224592655858573	0.6852360058127581
MT454639	0.4819337309890384	0.5225932427270389	0.6900555093916955
MT454641	0.48267297642459234	0.5226638830440593	0.6924906426367229
MT454643	0.4221771824410484	0.5432254429422636	0.5427496448588753
MT454644	0.4867711925259014	0.47816392720460127	0.6794298852824114
MT454645	0.42283461795656924	0.5433202563988049	0.5446843911438629
AF351828	0.5406368110503849	0.4849527904649086	0.5980843000342636
AF351831	0.4664067325785247	0.5734615912869139	0.5765192711643238
AF351832	0.5472073259461874	0.5240067539887079	0.558653477613566
AF351833	0.4684430590283539	0.36878907974761066	0.5716259187829249
AF351855	0.4657607076926176	0.40895752937738683	0.6691153903253046
AF351861	0.4675049234964398	0.40618760346736127	0.6459225261293166
AF351862	0.47193992440189875	0.40779073911799035	0.5773718342446986
AY039227	0.470575619288191	0.4477588042448526	0.5352704757407472
AY039228	0.47188236969975156	0.37462949511565063	0.611067841649496
AY039229	0.4719144451292628	0.4666959266326396	0.5854808106473234
GU644652	0.46742625529022086	0.36982175396775746	0.6824566856815683
GU644654	0.47290448300850196	0.3767878276364167	0.5715062259458507
GU644655	0.47188236969975156	0.37462949511565063	0.611067841649496
GU644656	0.4716241495585449	0.37241654453672035	0.5707723320195682
GU644657	0.40584522236406945	0.4021496877668868	0.587180221593785
GU644658	0.40830651365293485	0.3676017515646271	0.539346147085737
GU644659	0.4745822910694262	0.33749753134555066	0.4544991249371753
GU644660	0.4685133807859817	0.33593586123127145	0.5615876768038006
GU644661	0.47083775185577936	0.3723729360946268	0.610872868710756
GU644662	0.4682455520207377	0.4061471896188604	0.5862588527367121
GU644663	0.4698565720835074	0.33430452606871475	0.5677562318093674
GU644664	0.46592326798645806	0.3698100634723125	0.6012818331648521
GU644665	0.46979313401180745	0.3733881370116614	0.5360513809433631
GU644666	0.4687639919877459	0.3349694291689176	0.5637596954533438
GU644667	0.46950536050107133	0.4072875311291924	0.6111165515005459
GU644668	0.46901646646982065	0.37009891567714764	0.6278030149107807
GU644669	0.47057756822921387	0.3370305659933776	0.5340638180417736
GU644670	0.5453937148067134	0.37001722841502155	0.6227924591883269
GU644671	0.472672679828899	0.31521945798915285	0.6135513596726784
GU644676	0.4721730209455949	0.46943706348557945	0.5832336686495974
GU644677	0.47089242882281923	0.4641070898886854	0.5826228585869797
GU644684	0.471591718453908	0.37559955875505313	0.6115063523305377
GU644689	0.471591718453908	0.37559955875505313	0.6064104660611166
GU644690	0.4710701289656988	0.374461928363404	0.606313696949811
GU644695	0.4710701289656988	0.374461928363404	0.648384592472199
JQ685925	0.471591718453908	0.37559955875505313	0.6064104660611166
AF351845	0.4919216292777616	0.30650757809836543	0.40326348151555336
AF351846	0.49158789574210504	0.3587675327460274	0.44369485132360653
AF351858	0.4885972541061742	0.35560939783236134	0.43743822812165345
AF394883	0.5606457772762781	0.3272121065697906	0.444999394358906
AF394884	0.4921441241685145	0.3274080316411605	0.4657189954435956
GU644712	0.4897917636568797	0.3947587194836255	0.4446373335483425
GU644713	0.4889698653052529	0.39124989297809826	0.48640706229489805
GU644714	0.4878146632938801	0.326147560962021	0.500499696000564
GU644715	0.4910753880266077	0.3607142857142857	0.44625505036510693
GU644716	0.4897917636568797	0.35960947156842016	0.4819904043660241
GU644717	0.491831930636022	0.3607457561482927	0.4478505612111671
GU644718	0.4910753880266077	0.3607142857142857	0.4850481538133828
GU644719	0.489578399459043	0.3606541314721799	0.5258195738848289
GU644720	0.49010897768552153	0.36173422920816356	0.5037510084705141
GU644721	0.49003332517957987	0.36159882792812365	0.4449658110030851
JQ685947	0.491831930636022	0.3607457561482927	0.42838448779626165
AY854505	0.6144742620715161	0.3622476721642631	0.6441636674499195
AY854525	0.6118790107992846	0.33772448700976415	0.6368372675184338
AY854531	0.5884401880769291	0.3570333740440445	0.531820445167806
AY854544	0.6613701231306317	0.3680209909167051	0.6090142312935378
AY854546	0.6627867293716612	0.3672234973669171	0.5421023588514159
AY854558	0.5865285287621614	0.5108128430244347	0.49574283161842914
AY854567	0.6393549307685935	0.5360171375506749	0.48738800943724736
AY854573	0.6412408243373043	0.4654686340098348	0.49163189315931316
AY854576	0.699434740107952	0.35968091388079326	0.5199800732947307
EU345002	0.6070762438961027	0.4121392470269677	0.5415203414797877
EU345003	0.558203453126558	0.5483808754160627	0.47181330961553747
EU345004	0.6118940812652596	0.3743634584296208	0.565278273594522
JQ685938	0.5373838960881002	0.5065711959193266	0.6032798628655646
JQ685968	0.5380929028400097	0.5061156876778756	0.6545860627693892
MW055084	0.6079923221891753	0.45447359360531053	0.5583148238118552
MW055085	0.6061665942226304	0.45032207965252596	0.5540767906760032
MW055086	0.5148631954040227	0.5392934188672667	0.5649188712434899
MW055087	0.5375738851779295	0.5377372877350897	0.5422439733124712
AF351849	0.3714216013428791	0.4436796521842988	0.4240174192281697
AF394876	0.36839430894308944	0.406982672344804	0.5089049801552588
GU644760	0.3881884801385917	0.41094817340945194	0.4280970292052938
GU644761	0.37186226669634054	0.4451670754331544	0.4294484455095595
GU644762	0.37329520174441905	0.3891912006521884	0.45810189075122004
GU644763	0.3882189379514613	0.4110630797244876	0.42613666496697405
GU644764	0.372013960132817	0.3890312702619095	0.4823900017707102
GU644765	0.37347560975609756	0.44652361159098597	0.4109608897895403
GU644766	0.37368177988896	0.4124328406859812	0.40940817160149734
GU644767	0.3886165432358117	0.44524998331056037	0.4281927046741036
GU644768	0.37285709935751044	0.44647699749566677	0.40921610399369945
GU644769	0.4466258495462603	0.40961036542413665	0.3433583959899749
GU644770	0.37122459979246636	0.5033512793410487	0.42594602537113
GU644771	0.3716649329792961	0.44650342513715663	0.42409717092844673
GU644772	0.37078327872830963	0.5016375720402755	0.4074311279423776
GU644773	0.3886165432358117	0.44905553872347115	0.4281927046741036
GU644774	0.37285709935751044	0.44647699749566677	0.3760204191126213
GU644775	0.37262699618824585	0.4145371231693738	0.493670940710456
GU644776	0.3738895001731972	0.44791175623094126	0.41105728462277724
GU644777	0.37183240302552284	0.48153133521559527	0.4277371752032032
GU644778	0.37183240302552284	0.4450515164013916	0.4277371752032032
GU644779	0.37285709935751044	0.44647699749566677	0.38632804739777765
GU644780	0.37186226669634054	0.48164689424735807	0.4257779459752898
GU644781	0.37288382551396754	0.5009270448819216	0.42766410960886336
GU644782	0.3716649329792961	0.44650342513715663	0.42775318102265747
GU644783	0.3716649329792961	0.44650342513715663	0.42775318102265747
GU644784	0.37329520174441905	0.4441830347073663	0.43519908568771964
GU644785	0.37221523262219347	0.4463176035922995	0.4298084611176392
GU644786	0.37104257279477154	0.47868233574567204	0.4292561624689237
GU644787	0.38885635449475836	0.40762387916448123	0.38477888970760427
GU644788	0.3882189379514613	0.44777451643592425	0.4298102569063445
JQ685905	0.3716338743313084	0.4463867148954565	0.426041345169052
AY352488	0.5278836969683295	0.5709765593885866	0.5556168257107121
AY352501	0.5366609769329499	0.4857508220679576	0.4746649361369363
KX954123	0.5254928026709017	0.4487990344200069	0.5505173837096035
LT598537	0.5352837928713957	0.5412286322250585	0.4708870472633441
LT598538	0.5343281957674602	0.5449847752949839	0.4616958833263734
LT598539	0.5331427299443646	0.5718531592098204	0.46150908400022106
LT598540	0.5348945857959644	0.5422145948680476	0.45112157297147604
LT598541	0.531757824452278	0.5445103209184528	0.5683986196878053
LT598542	0.5348945857959644	0.5422145948680476	0.45112157297147604
LT598543	0.5632705939662702	0.546129870205851	0.4301779535343549
LT909550	0.5286791982881921	0.5710335162891763	0.5575906461662679
MN384717	0.5352837928713957	0.54597625180598	0.5311364389908381
gannoruwa_outgroup	0.4786165423637708	0.6277186411722189	0.4245624964592976